source,school_name,province,query_year,query_batch,row_year,major,major_subtitle,major_full_name,enroll_num,major_length,tuition,elective_info,major_group,major_type,has_gx_zy,is_new,source_url
浙江招录,三亚中瑞酒店管理职业学院,浙江,2026,本科批,2026,融媒体技术与运营,,融媒体技术与运营,40,3,14900,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E4%B8%AD%E7%91%9E%E9%85%92%E5%BA%97%E7%AE%A1%E7%90%86%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚中瑞酒店管理职业学院,浙江,2026,本科批,2026,市场营销,(奢侈品营销方向),市场营销(奢侈品营销方向),30,3,16900,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E4%B8%AD%E7%91%9E%E9%85%92%E5%BA%97%E7%AE%A1%E7%90%86%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚中瑞酒店管理职业学院,浙江,2026,本科批,2026,网络新闻与传播,,网络新闻与传播,30,3,14900,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E4%B8%AD%E7%91%9E%E9%85%92%E5%BA%97%E7%AE%A1%E7%90%86%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,电子商务,,电子商务,11,3,16800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,计算机应用技术,,计算机应用技术,11,3,16800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,高速铁路客运服务,,高速铁路客运服务,11,3,16800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,空中乘务,,空中乘务,5,3,16800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,婴幼儿托育服务与管理,,婴幼儿托育服务与管理,4,3,16800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,大数据与会计,(中外合作办学)(与新加坡PSB学院合作。国内就读),大数据与会计(中外合作办学)(与新加坡PSB学院合作。国内就读),3,3,30000,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,现代物流管理,(中外合作办学)(与新加坡PSB学院合作。国内就读),现代物流管理(中外合作办学)(与新加坡PSB学院合作。国内就读),3,3,30000,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,商务英语,(跨境电商),商务英语(跨境电商),2,3,19800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,应用英语,,应用英语,2,3,19800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,大数据与会计,,大数据与会计,2,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,宠物养护与驯导,,宠物养护与驯导,2,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,建筑工程技术,,建筑工程技术,2,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,新能源汽车技术,,新能源汽车技术,2,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,人力资源管理,,人力资源管理,1,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,市场营销,(新媒体运营),市场营销(新媒体运营),1,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,建筑消防技术,,建筑消防技术,1,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,旅游管理,,旅游管理,1,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,智能机器人技术,,智能机器人技术,1,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,烹饪工艺与营养,,烹饪工艺与营养,1,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,现代物流管理,,现代物流管理,1,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,电气自动化技术,,电气自动化技术,1,3,14800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,安全技术与管理,,安全技术与管理,1,3,9800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚城市职业学院,浙江,2026,本科批,2026,智慧健康养老服务与管理,,智慧健康养老服务与管理,1,3,9800,不限,,专科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%9F%8E%E5%B8%82%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,会计学,,会计学,30,4,36900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,法学,,法学,30,4,33900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,英语,,英语,23,4,33900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,汉语言文学,,汉语言文学,20,4,31900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,投资学,(量化投资),投资学(量化投资),16,4,48000,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,国际经济与贸易,(中外合作办学)(与美国伯克利学院联合培养),国际经济与贸易(中外合作办学)(与美国伯克利学院联合培养),15,4,60000,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,数字经济,,数字经济,12,4,48000,必选物理,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,金融科技,,金融科技,12,4,48000,必选物理,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,数据科学与大数据技术,,数据科学与大数据技术,10,4,36900,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,法学,(自贸港法律),法学(自贸港法律),10,4,36900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,网络与新媒体,,网络与新媒体,10,4,36900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,供应链管理,,供应链管理,10,4,33900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,医学检验技术,,医学检验技术,10,4,33900,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,应用心理学,,应用心理学,10,4,33900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,旅游管理,(智慧旅游大数据),旅游管理(智慧旅游大数据),10,4,33900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,软件工程,,软件工程,10,4,33900,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,健康服务与管理,,健康服务与管理,10,4,31900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,汉语国际教育,,汉语国际教育,10,4,31900,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,储能科学与工程,,储能科学与工程,8,4,36900,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,三亚学院,浙江,2026,本科批,2026,新能源汽车工程,,新能源汽车工程,8,4,36900,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%89%E4%BA%9A%E5%AD%A6%E9%99%A2&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
