year,subject_category,school_code,school_name,special_group,sg_name,sg_info,major_code,major_name,plan_count,tuition,duration,source_url,source_file,matched_official_group
2023,综合,33,大连海事大学,107460,01,物理必选,0802,机械类,4,5200,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107460,01,物理必选,0809,计算机类,4,5200,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107460,01,物理必选,0818,交通运输类,4,5980,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107460,01,物理必选,0701,数学类,3,5200,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107460,01,物理必选,0807,电子信息类,3,5980,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107460,01,物理必选,0808,自动化类,3,5200,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107460,01,物理必选,120408T,海事管理,3,5200,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107458,03,不限,030101K,法学,5,5520,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107459,02,物/化/生(3选1),0825,环境科学与工程类,5,5200,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107458,03,不限,020302,金融工程,4,5200,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,33,大连海事大学,107458,03,不限,120601,物流管理,4,5200,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/33/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/33.json,1
2023,综合,34,哈尔滨工业大学,107371,01,物理必选,2091039,工科试验班,5,5500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/34/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/34.json,1
2023,综合,34,哈尔滨工业大学,107371,01,物理必选,2091040,工科试验班,2,5500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/34/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/34.json,1
2023,综合,34,哈尔滨工业大学,107371,01,物理必选,2091041,工科试验班,2,5500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/34/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/34.json,1
2023,综合,34,哈尔滨工业大学,107371,01,物理必选,2091042,工科试验班,2,5500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/34/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/34.json,1
2023,综合,34,哈尔滨工业大学,107368,04,物理必选,120108T,大数据管理与应用,4,78000,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/34/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/34.json,1
2023,综合,34,哈尔滨工业大学,107370,02,物理必选,070101,数学与应用数学,2,68000,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/34/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/34.json,1
2023,综合,34,哈尔滨工业大学,107370,02,物理必选,070202,应用物理学,2,68000,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/34/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/34.json,1
2023,综合,34,哈尔滨工业大学,107369,03,物理必选,080205,工业设计,2,100000,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/34/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/34.json,1
2023,综合,35,云南大学,106547,01,化学必选,0703,化学类,2,4500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
2023,综合,35,云南大学,106544,04,物理必选,0809,计算机类,4,4500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
2023,综合,35,云南大学,106546,02,历史必选,030101K,法学,3,4000,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
2023,综合,35,云南大学,106544,04,物理必选,0201,经济学类,2,4000,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
2023,综合,35,云南大学,106544,04,物理必选,0807,电子信息类,2,4500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
2023,综合,35,云南大学,106544,04,物理必选,080910T,数据科学与大数据技术,2,4500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
2023,综合,35,云南大学,106543,05,物/化/生(3选1),071002,生物技术,2,4500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
2023,综合,35,云南大学,106545,03,思想政治/历史(2选1),030201,思想政治学与行政学,1,4000,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
2023,综合,35,云南大学,106543,05,物/化/生(3选1),0710,生物科学类,1,4500,四年,https://static-data.gaokao.cn/www/2.0/schoolspecialplan/35/2023/31.json?a=www.gaokao.cn,data/shanghai/raw/plan_api/static/2023/35.json,1
