year,subject_category,school_code,school_name,special_group,sg_name,sg_info,major_code,major_name,plan_count,tuition,duration,source_url,source_file,matched_official_group
2024,历史类,8741,三亚学院,8741-01,01,首选历史，再选不限,,国际经济与贸易,2,60000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,行政管理,1,31900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,社会学,2,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,社会工作,2,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,会计学,2,36900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,工商管理,1,31900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,人力资源管理,2,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,物流管理,2,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,跨境电子商务,2,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,供应链管理,2,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,会展经济与管理,2,31900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,汉语言文学,2,31900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,英语,1,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,经济与金融,1,36900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,投资学,2,48000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,市场营销,2,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,旅游管理,2,33900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,8741,三亚学院,8741-02,02,首选历史，再选不限,,酒店管理,2,31900,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1255&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三亚学院_jszs_历史_1255_746b88425c.html,1
2024,历史类,5251,三峡大学,5251-01,01,首选历史，再选不限,,人力资源管理,2,4500,四,https://gaoxiao.jszs.com/College/plannew.html?cid=162&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三峡大学_jszs_历史_162_c68c205554.html,1
2024,历史类,5251,三峡大学,5251-01,01,首选历史，再选不限,,投资学,2,4500,四,https://gaoxiao.jszs.com/College/plannew.html?cid=162&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三峡大学_jszs_历史_162_c68c205554.html,1
2024,历史类,5251,三峡大学,5251-01,01,首选历史，再选不限,,英语,4,5850,四,https://gaoxiao.jszs.com/College/plannew.html?cid=162&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三峡大学_jszs_历史_162_c68c205554.html,1
2024,历史类,5251,三峡大学,5251-01,01,首选历史，再选不限,,法语,4,4500,四,https://gaoxiao.jszs.com/College/plannew.html?cid=162&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三峡大学_jszs_历史_162_c68c205554.html,1
2024,历史类,8558,三峡大学科技学院,8558-01,01,首选历史，再选不限,,英语,2,15000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1376&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三峡大学科技学院_jszs_历史_1376_c2920fcd88.html,1
2024,历史类,8558,三峡大学科技学院,8558-01,01,首选历史，再选不限,,网络与新媒体,2,15000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1376&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三峡大学科技学院_jszs_历史_1376_c2920fcd88.html,1
2024,历史类,8558,三峡大学科技学院,8558-01,01,首选历史，再选不限,,财务管理,2,15000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1376&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三峡大学科技学院_jszs_历史_1376_c2920fcd88.html,1
2024,历史类,8558,三峡大学科技学院,8558-01,01,首选历史，再选不限,,风景园林,2,15000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=1376&yearno=2024&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2024/三峡大学科技学院_jszs_历史_1376_c2920fcd88.html,1
