year,subject_category,school_code,school_name,special_group,sg_name,sg_info,major_code,major_name,plan_count,tuition,duration,source_url,source_file,matched_official_group
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,人工智能,2,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,电子信息类,2,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,机械类,3,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,材料科学与工程,2,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,生物科学类,1,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,经济管理试验班,3,6500,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,金融学,3,6500,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,船舶与海洋工程,3,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,工科试验班类,1,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-03,03,首选物理，再选化学,,理科试验班类,3,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-04,04,首选物理，再选化学,,电子信息类,45,75000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-04,04,首选物理，再选化学,,机械类,1,75000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2103,上海交通大学,2103-05,05,首选物理，再选化学,,电子信息类,1,7000,四,https://gaoxiao.jszs.com/College/plannew.html?cid=7&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E7%89%A9%E7%90%86&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学_jszs_物理_7_cc89dee223.html,1
2025,物理类,2139,上海交通大学医学院,2139-01,01,首选物理，再选化学,,口腔医学,3,7400,五,https://gaoxiao.jszs.com/College/plannew.html?cid=34&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学医学院_jszs_历史_34_3d7ad4bb71.html,1
2025,物理类,2139,上海交通大学医学院,2139-01,01,首选物理，再选化学,,医学试验班,24,7400,五,https://gaoxiao.jszs.com/College/plannew.html?cid=34&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学医学院_jszs_历史_34_3d7ad4bb71.html,1
2025,物理类,2139,上海交通大学医学院,2139-02,02,首选物理，再选化学,,临床医学,3,7400,八,https://gaoxiao.jszs.com/College/plannew.html?cid=34&yearno=2025&ty=%E6%99%AE%E9%80%9A%E7%B1%BB&topchoose=%E5%8E%86%E5%8F%B2&pici=%E6%9C%AC%E7%A7%91%E6%89%B9%E6%AC%A1,data/jiangsu/raw/plan_sources/2025/上海交通大学医学院_jszs_历史_34_3d7ad4bb71.html,1
