year,subject_category,score,same_score_count,cumulative_rank,source_url
2025,历史类,750,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,749,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,748,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,747,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,746,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,745,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,744,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,743,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,742,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,741,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,740,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,739,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,738,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,737,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,736,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,735,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,734,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,733,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,732,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,731,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,730,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,729,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,728,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,727,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,726,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,725,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,724,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,723,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,722,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,721,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,720,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,719,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,718,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,717,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,716,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,715,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,714,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,713,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,712,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,711,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,710,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,709,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,708,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,707,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,706,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,705,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,704,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,703,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,702,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,701,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,700,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,699,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,698,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,697,109,109,https://api.lx91.com/api/v1/seating/list
2025,历史类,696,109,109,https://api.lx91.com/api/v1/seating/list
