year,subject_category,score,same_score_count,cumulative_rank,source_url
2023,物理类,655,244,3869,https://api.lx91.com/api/v1/seating/list
2023,物理类,654,244,4113,https://api.lx91.com/api/v1/seating/list
2023,物理类,653,283,4396,https://api.lx91.com/api/v1/seating/list
2023,物理类,652,246,4642,https://api.lx91.com/api/v1/seating/list
2023,物理类,651,277,4919,https://api.lx91.com/api/v1/seating/list
2023,物理类,650,319,5238,https://api.lx91.com/api/v1/seating/list
2023,物理类,649,304,5542,https://api.lx91.com/api/v1/seating/list
2023,物理类,648,351,5893,https://api.lx91.com/api/v1/seating/list
2023,物理类,647,360,6253,https://api.lx91.com/api/v1/seating/list
2023,物理类,646,336,6589,https://api.lx91.com/api/v1/seating/list
2023,物理类,645,309,6898,https://api.lx91.com/api/v1/seating/list
2023,物理类,644,367,7265,https://api.lx91.com/api/v1/seating/list
2023,物理类,643,390,7655,https://api.lx91.com/api/v1/seating/list
2023,物理类,642,375,8030,https://api.lx91.com/api/v1/seating/list
2023,物理类,641,417,8447,https://api.lx91.com/api/v1/seating/list
2023,物理类,640,381,8828,https://api.lx91.com/api/v1/seating/list
2023,物理类,639,415,9243,https://api.lx91.com/api/v1/seating/list
2023,物理类,638,413,9656,https://api.lx91.com/api/v1/seating/list
2023,物理类,637,497,10153,https://api.lx91.com/api/v1/seating/list
2023,物理类,636,458,10611,https://api.lx91.com/api/v1/seating/list
2023,物理类,635,506,11117,https://api.lx91.com/api/v1/seating/list
2023,物理类,634,475,11592,https://api.lx91.com/api/v1/seating/list
2023,物理类,633,457,12049,https://api.lx91.com/api/v1/seating/list
2023,物理类,632,522,12571,https://api.lx91.com/api/v1/seating/list
2023,物理类,631,529,13100,https://api.lx91.com/api/v1/seating/list
2023,物理类,630,486,13586,https://api.lx91.com/api/v1/seating/list
2023,物理类,629,510,14096,https://api.lx91.com/api/v1/seating/list
2023,物理类,628,520,14616,https://api.lx91.com/api/v1/seating/list
2023,物理类,627,516,15132,https://api.lx91.com/api/v1/seating/list
2023,物理类,626,519,15651,https://api.lx91.com/api/v1/seating/list
2023,物理类,625,561,16212,https://api.lx91.com/api/v1/seating/list
2023,物理类,624,535,16747,https://api.lx91.com/api/v1/seating/list
2023,物理类,623,587,17334,https://api.lx91.com/api/v1/seating/list
2023,物理类,622,573,17907,https://api.lx91.com/api/v1/seating/list
2023,物理类,621,595,18502,https://api.lx91.com/api/v1/seating/list
2023,物理类,620,600,19102,https://api.lx91.com/api/v1/seating/list
2023,物理类,619,592,19694,https://api.lx91.com/api/v1/seating/list
2023,物理类,618,597,20291,https://api.lx91.com/api/v1/seating/list
2023,物理类,617,611,20902,https://api.lx91.com/api/v1/seating/list
