year,subject_category,score,same_score_count,cumulative_rank,source_url
2024,物理类,750,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,749,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,748,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,747,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,746,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,745,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,744,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,743,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,742,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,741,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,740,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,739,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,738,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,737,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,736,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,735,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,734,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,733,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,732,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,731,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,730,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,729,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,728,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,727,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,726,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,725,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,724,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,723,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,722,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,721,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,720,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,719,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,718,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,717,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,716,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,715,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,714,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,713,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,712,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,711,107,107,https://api.lx91.com/api/v1/seating/list
2024,物理类,710,107,107,https://api.lx91.com/api/v1/seating/list
