year,subject_category,score,same_score_count,cumulative_rank,source_url
2024,历史类,654,105,105,https://api.lx91.com/api/v1/seating/list
2024,历史类,653,105,105,https://api.lx91.com/api/v1/seating/list
2024,历史类,652,105,105,https://api.lx91.com/api/v1/seating/list
2024,历史类,651,105,105,https://api.lx91.com/api/v1/seating/list
2024,历史类,650,9,114,https://api.lx91.com/api/v1/seating/list
2024,历史类,649,17,131,https://api.lx91.com/api/v1/seating/list
2024,历史类,648,13,144,https://api.lx91.com/api/v1/seating/list
2024,历史类,647,17,161,https://api.lx91.com/api/v1/seating/list
2024,历史类,646,19,180,https://api.lx91.com/api/v1/seating/list
2024,历史类,645,17,197,https://api.lx91.com/api/v1/seating/list
2024,历史类,644,33,230,https://api.lx91.com/api/v1/seating/list
2024,历史类,643,21,251,https://api.lx91.com/api/v1/seating/list
2024,历史类,642,21,272,https://api.lx91.com/api/v1/seating/list
2024,历史类,641,30,302,https://api.lx91.com/api/v1/seating/list
2024,历史类,640,25,327,https://api.lx91.com/api/v1/seating/list
2024,历史类,639,38,365,https://api.lx91.com/api/v1/seating/list
2024,历史类,638,36,401,https://api.lx91.com/api/v1/seating/list
2024,历史类,637,44,445,https://api.lx91.com/api/v1/seating/list
2024,历史类,636,34,479,https://api.lx91.com/api/v1/seating/list
2024,历史类,635,29,508,https://api.lx91.com/api/v1/seating/list
2024,历史类,634,45,553,https://api.lx91.com/api/v1/seating/list
2024,历史类,633,37,590,https://api.lx91.com/api/v1/seating/list
2024,历史类,632,43,633,https://api.lx91.com/api/v1/seating/list
2024,历史类,631,51,684,https://api.lx91.com/api/v1/seating/list
2024,历史类,630,49,733,https://api.lx91.com/api/v1/seating/list
2024,历史类,629,65,798,https://api.lx91.com/api/v1/seating/list
2024,历史类,628,63,861,https://api.lx91.com/api/v1/seating/list
2024,历史类,627,62,923,https://api.lx91.com/api/v1/seating/list
2024,历史类,626,67,990,https://api.lx91.com/api/v1/seating/list
2024,历史类,625,67,1057,https://api.lx91.com/api/v1/seating/list
2024,历史类,624,65,1122,https://api.lx91.com/api/v1/seating/list
2024,历史类,623,59,1181,https://api.lx91.com/api/v1/seating/list
2024,历史类,622,79,1260,https://api.lx91.com/api/v1/seating/list
2024,历史类,621,80,1340,https://api.lx91.com/api/v1/seating/list
2024,历史类,620,86,1426,https://api.lx91.com/api/v1/seating/list
2024,历史类,619,80,1506,https://api.lx91.com/api/v1/seating/list
2024,历史类,618,95,1601,https://api.lx91.com/api/v1/seating/list
2024,历史类,617,99,1700,https://api.lx91.com/api/v1/seating/list
2024,历史类,616,101,1801,https://api.lx91.com/api/v1/seating/list
2024,历史类,615,105,1906,https://api.lx91.com/api/v1/seating/list
2024,历史类,614,125,2031,https://api.lx91.com/api/v1/seating/list
2024,历史类,613,124,2155,https://api.lx91.com/api/v1/seating/list
2024,历史类,612,125,2280,https://api.lx91.com/api/v1/seating/list
2024,历史类,611,118,2398,https://api.lx91.com/api/v1/seating/list
2024,历史类,610,118,2516,https://api.lx91.com/api/v1/seating/list
2024,历史类,609,138,2654,https://api.lx91.com/api/v1/seating/list
2024,历史类,608,139,2793,https://api.lx91.com/api/v1/seating/list
2024,历史类,607,144,2937,https://api.lx91.com/api/v1/seating/list
2024,历史类,606,130,3067,https://api.lx91.com/api/v1/seating/list
2024,历史类,605,158,3225,https://api.lx91.com/api/v1/seating/list
2024,历史类,604,141,3366,https://api.lx91.com/api/v1/seating/list
2024,历史类,603,144,3510,https://api.lx91.com/api/v1/seating/list
2024,历史类,602,171,3681,https://api.lx91.com/api/v1/seating/list
2024,历史类,601,174,3855,https://api.lx91.com/api/v1/seating/list
2024,历史类,600,173,4028,https://api.lx91.com/api/v1/seating/list
2024,历史类,599,162,4190,https://api.lx91.com/api/v1/seating/list
2024,历史类,598,168,4358,https://api.lx91.com/api/v1/seating/list
2024,历史类,597,192,4550,https://api.lx91.com/api/v1/seating/list
2024,历史类,596,201,4751,https://api.lx91.com/api/v1/seating/list
2024,历史类,595,192,4943,https://api.lx91.com/api/v1/seating/list
2024,历史类,594,195,5138,https://api.lx91.com/api/v1/seating/list
2024,历史类,593,227,5365,https://api.lx91.com/api/v1/seating/list
2024,历史类,592,196,5561,https://api.lx91.com/api/v1/seating/list
