year,subject_category,school_code,school_name,special_group,sg_name,sg_info,min_score,min_rank,source_url
2025,物理类,0105,陆军工程大学,0105-09,09,首选物理，再选不限,598,36724,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0105,陆军工程大学,0105-10,10,首选物理，再选化学,595,39620,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0131,海军军医大学,0131-04,04,首选物理，再选化学,611,25515,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0131,海军军医大学,0131-05,05,首选物理，再选化学,607,28841,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0131,海军军医大学,0131-06,06,首选物理，再选化学,603,32190,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0201,中国人民公安大学,0201-10,10,首选物理，再选不限,614,23214,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0203,中国人民警察大学,0203-12,12,首选物理，再选不限,578,57591,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0203,中国人民警察大学,0203-13,13,首选物理，再选化学,564,74582,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0203,中国人民警察大学,0203-14,14,首选物理，再选思想政治,562,77093,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0306,中国民用航空飞行学院,0306-04,04,首选物理，再选不限,553,88855,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0306,中国民用航空飞行学院,0306-05,05,首选物理，再选化学,561,78396,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,0306,中国民用航空飞行学院,0306-06,06,首选物理，再选思想政治,548,95642,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1101,南京大学,1101-07,07,首选物理，再选化学,661,1835,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1101,南京大学,1101-08,08,首选物理，再选化学,658,2414,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1101,南京大学,1101-09,09,首选物理，再选化学,645,5985,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1102,东南大学,1102-06,06,首选物理，再选化学,657,2618,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1102,东南大学,1102-07,07,首选物理，再选不限,654,3281,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1102,东南大学,1102-08,08,首选物理，再选化学,644,6362,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1103,南京航空航天大学,1103-04,04,首选物理，再选化学,654,3281,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1103,南京航空航天大学,1103-05,05,首选物理，再选化学,649,4675,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1103,南京航空航天大学,1103-06,06,首选物理，再选化学,645,5985,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1103,南京航空航天大学,1103-07,07,首选物理，再选化学,615,22495,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1103,南京航空航天大学,1103-08,08,首选物理，再选化学,620,19004,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1104,南京理工大学,1104-02,02,首选物理，再选化学,643,6732,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1104,南京理工大学,1104-03,03,首选物理，再选化学,642,7121,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1104,南京理工大学,1104-04,04,首选物理，再选化学,639,8362,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1104,南京理工大学,1104-05,05,首选物理，再选化学,616,21735,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1104,南京理工大学,1104-06,06,首选物理，再选化学,607,28841,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1105,河海大学,1105-04,04,首选物理，再选化学,643,6732,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1105,河海大学,1105-05,05,首选物理，再选化学,638,8837,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1105,河海大学,1105-06,06,首选物理，再选化学,634,10750,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1105,河海大学,1105-07,07,首选物理，再选化学,628,13915,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1105,河海大学,1105-08,08,首选物理，再选化学,594,40639,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1105,河海大学,1105-09,09,首选物理，再选不限,626,15099,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1106,南京信息工程大学,1106-08,08,首选物理，再选化学,636,9765,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1106,南京信息工程大学,1106-09,09,首选物理，再选化学,627,14487,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1106,南京信息工程大学,1106-10,10,首选物理，再选化学,606,29638,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1106,南京信息工程大学,1106-11,11,首选物理，再选化学,593,41599,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1106,南京信息工程大学,1106-12,12,首选物理，再选不限,608,27965,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1106,南京信息工程大学,1106-13,13,首选物理，再选不限,595,39620,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1106,南京信息工程大学,1106-14,14,首选物理，再选化学,578,57591,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1106,南京信息工程大学,1106-15,15,首选物理，再选化学,595,39620,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1107,南京农业大学,1107-03,03,首选物理，再选不限,606,29638,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1107,南京农业大学,1107-04,04,首选物理，再选化学,612,24769,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1107,南京农业大学,1107-05,05,首选物理，再选化学,607,28841,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
2025,物理类,1107,南京农业大学,1107-06,06,首选物理，再选化学,594,40639,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf
