year,subject_category,score,same_score_count,cumulative_rank,source_url
2025,综合,623,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,624,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,625,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,626,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,627,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,628,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,629,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,630,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,631,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,632,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,633,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,634,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,635,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,636,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,637,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,638,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,639,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,640,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,641,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,642,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,643,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,644,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,645,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,646,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,647,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,648,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,649,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,650,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,651,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,652,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,653,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,654,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,655,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,656,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,657,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,658,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,659,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,660,52,52,https://api.lx91.com/api/v1/seating/list
2025,综合,622,12,64,https://api.lx91.com/api/v1/seating/list
2025,综合,621,11,75,https://api.lx91.com/api/v1/seating/list
2025,综合,620,20,95,https://api.lx91.com/api/v1/seating/list
2025,综合,619,24,119,https://api.lx91.com/api/v1/seating/list
2025,综合,618,18,137,https://api.lx91.com/api/v1/seating/list
2025,综合,617,34,171,https://api.lx91.com/api/v1/seating/list
2025,综合,616,32,203,https://api.lx91.com/api/v1/seating/list
2025,综合,615,33,236,https://api.lx91.com/api/v1/seating/list
2025,综合,614,36,272,https://api.lx91.com/api/v1/seating/list
2025,综合,613,50,322,https://api.lx91.com/api/v1/seating/list
2025,综合,612,43,365,https://api.lx91.com/api/v1/seating/list
2025,综合,611,34,399,https://api.lx91.com/api/v1/seating/list
2025,综合,610,61,460,https://api.lx91.com/api/v1/seating/list
2025,综合,609,77,537,https://api.lx91.com/api/v1/seating/list
2025,综合,608,63,600,https://api.lx91.com/api/v1/seating/list
2025,综合,607,56,656,https://api.lx91.com/api/v1/seating/list
2025,综合,606,70,726,https://api.lx91.com/api/v1/seating/list
2025,综合,605,63,789,https://api.lx91.com/api/v1/seating/list
2025,综合,604,89,878,https://api.lx91.com/api/v1/seating/list
2025,综合,603,74,952,https://api.lx91.com/api/v1/seating/list
2025,综合,602,96,1048,https://api.lx91.com/api/v1/seating/list
2025,综合,601,98,1146,https://api.lx91.com/api/v1/seating/list
2025,综合,600,104,1250,https://api.lx91.com/api/v1/seating/list
2025,综合,599,96,1346,https://api.lx91.com/api/v1/seating/list
2025,综合,598,119,1465,https://api.lx91.com/api/v1/seating/list
2025,综合,597,101,1566,https://api.lx91.com/api/v1/seating/list
2025,综合,596,105,1671,https://api.lx91.com/api/v1/seating/list
