year,subject_category,score,same_score_count,cumulative_rank,source_url
2023,综合,574,152,3270,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,573,134,3404,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,572,182,3586,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,571,155,3741,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,570,173,3914,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,569,182,4096,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,568,164,4260,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,567,165,4425,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,566,175,4600,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,565,150,4750,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,564,160,4910,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,563,170,5080,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,562,190,5270,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,561,183,5453,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,560,211,5664,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,559,179,5843,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,558,185,6028,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,557,210,6238,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,556,213,6451,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,555,198,6649,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,554,197,6846,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,553,195,7041,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,552,201,7242,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,551,202,7444,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,550,207,7651,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,549,204,7855,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,548,206,8061,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,547,194,8255,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,546,209,8464,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,545,248,8712,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,544,228,8940,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,543,239,9179,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,542,239,9418,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,541,237,9655,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,540,209,9864,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,539,241,10105,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,538,235,10340,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,537,225,10565,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,536,243,10808,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,535,221,11029,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,534,247,11276,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,533,225,11501,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,532,238,11739,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,531,238,11977,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,530,217,12194,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,529,248,12442,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,528,227,12669,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,527,241,12910,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,526,242,13152,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,525,246,13398,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,524,265,13663,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,523,256,13919,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,522,263,14182,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,521,234,14416,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,520,256,14672,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,519,253,14925,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,518,236,15161,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,517,229,15390,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,516,242,15632,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,515,284,15916,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,514,256,16172,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,513,251,16423,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,512,247,16670,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,511,251,16921,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,510,218,17139,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,509,238,17377,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,508,254,17631,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,507,232,17863,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,506,255,18118,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,505,280,18398,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,504,237,18635,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,503,263,18898,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,502,260,19158,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,501,262,19420,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,500,252,19672,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,499,249,19921,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,498,260,20181,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,497,217,20398,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,496,255,20653,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,495,240,20893,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,494,272,21165,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,493,265,21430,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,492,265,21695,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,491,237,21932,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,490,234,22166,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,489,231,22397,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,488,259,22656,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,487,222,22878,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,486,237,23115,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,485,219,23334,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,484,247,23581,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,483,233,23814,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,482,263,24077,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,481,240,24317,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,480,231,24548,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,479,253,24801,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,478,280,25081,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,477,270,25351,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,476,234,25585,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,475,263,25848,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,474,264,26112,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,473,265,26377,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,472,236,26613,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,471,253,26866,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,470,252,27118,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,469,222,27340,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,468,236,27576,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,467,242,27818,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,466,257,28075,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,465,244,28319,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,464,245,28564,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,463,224,28788,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,462,225,29013,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,461,233,29246,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,460,223,29469,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,459,237,29706,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,458,219,29925,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,457,243,30168,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,456,217,30385,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,455,225,30610,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,454,242,30852,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,453,242,31094,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,452,253,31347,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,451,237,31584,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,450,237,31821,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,449,202,32023,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,448,213,32236,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,447,224,32460,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,446,216,32676,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,445,221,32897,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,444,197,33094,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,443,233,33327,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,442,237,33564,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,441,202,33766,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,440,199,33965,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,439,205,34170,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,438,261,34431,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,437,194,34625,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,436,228,34853,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,435,198,35051,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,434,208,35259,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,433,214,35473,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,432,224,35697,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,431,207,35904,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,430,209,36113,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,429,190,36303,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,428,200,36503,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,427,209,36712,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,426,194,36906,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,425,204,37110,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,424,221,37331,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,423,200,37531,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,422,199,37730,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,421,201,37931,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,420,161,38092,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,419,179,38271,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,418,196,38467,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,417,199,38666,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,416,189,38855,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,415,185,39040,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,414,207,39247,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,413,193,39440,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,412,161,39601,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,411,178,39779,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,410,198,39977,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,409,197,40174,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,408,175,40349,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,407,163,40512,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,406,159,40671,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,405,159,40830,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,404,168,40998,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,403,162,41160,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,402,182,41342,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,401,175,41517,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,400,165,41682,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,399,164,41846,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,398,178,42024,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,397,169,42193,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,396,172,42365,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,395,163,42528,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,394,155,42683,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,393,170,42853,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,392,165,43018,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,391,155,43173,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,390,147,43320,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,389,181,43501,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,388,133,43634,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,387,149,43783,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,386,148,43931,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,385,171,44102,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,384,135,44237,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,383,160,44397,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,382,123,44520,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,381,153,44673,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,380,136,44809,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,379,165,44974,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,378,142,45116,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,377,131,45247,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,376,144,45391,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,375,152,45543,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,374,131,45674,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,373,138,45812,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,372,129,45941,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,371,120,46061,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,370,130,46191,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,369,127,46318,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,368,126,46444,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,367,102,46546,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,366,116,46662,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,365,131,46793,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,364,99,46892,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,363,129,47021,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,362,113,47134,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,361,118,47252,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,360,96,47348,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,359,125,47473,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,358,93,47566,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,357,89,47655,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,356,93,47748,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,355,97,47845,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,354,99,47944,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,353,103,48047,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,352,95,48142,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,351,100,48242,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,350,99,48341,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,349,93,48434,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,348,85,48519,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,347,86,48605,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,346,88,48693,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,345,80,48773,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,344,79,48852,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,343,78,48930,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,342,86,49016,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,341,87,49103,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,340,74,49177,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,339,84,49261,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,338,86,49347,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,337,84,49431,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,336,57,49488,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,335,71,49559,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,334,55,49614,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,333,73,49687,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,332,51,49738,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,331,63,49801,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,330,64,49865,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,329,50,49915,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,328,55,49970,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
