year,subject_category,score,same_score_count,cumulative_rank,source_url
2024,综合,580,132,2684,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,579,147,2831,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,578,131,2962,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,577,136,3098,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,576,152,3250,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,575,142,3392,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,574,139,3531,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,573,145,3676,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,572,170,3846,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,571,152,3998,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,570,160,4158,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,569,159,4317,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,568,182,4499,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,567,163,4662,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,566,179,4841,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,565,178,5019,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,564,161,5180,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,563,176,5356,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,562,188,5544,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,561,187,5731,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,560,168,5899,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,559,203,6102,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,558,183,6285,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,557,173,6458,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,556,173,6631,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,555,201,6832,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,554,189,7021,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,553,197,7218,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,552,194,7412,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,551,180,7592,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,550,206,7798,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,549,177,7975,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,548,203,8178,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,547,194,8372,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,546,189,8561,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,545,197,8758,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,544,215,8973,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,543,213,9186,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,542,231,9417,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,541,207,9624,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,540,224,9848,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,539,221,10069,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,538,237,10306,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,537,232,10538,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,536,222,10760,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,535,225,10985,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,534,249,11234,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,533,228,11462,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,532,216,11678,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,531,241,11919,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,530,224,12143,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,529,245,12388,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,528,239,12627,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,527,233,12860,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,526,225,13085,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,525,191,13276,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,524,262,13538,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,523,225,13763,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,522,263,14026,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,521,255,14281,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,520,251,14532,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,519,221,14753,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,518,270,15023,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,517,226,15249,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,516,236,15485,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,515,249,15734,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,514,245,15979,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,513,271,16250,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,512,233,16483,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,511,278,16761,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,510,288,17049,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,509,264,17313,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,508,254,17567,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,507,228,17795,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,506,272,18067,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,505,223,18290,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,504,249,18539,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,503,228,18767,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,502,241,19008,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,501,235,19243,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,500,243,19486,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,499,243,19729,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,498,231,19960,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,497,243,20203,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,496,243,20446,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,495,247,20693,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,494,263,20956,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,493,270,21226,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,492,247,21473,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,491,271,21744,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,490,259,22003,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,489,267,22270,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,488,244,22514,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,487,267,22781,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,486,259,23040,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,485,253,23293,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,484,260,23553,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,483,261,23814,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,482,266,24080,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,481,257,24337,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,480,225,24562,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,479,233,24795,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,478,258,25053,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,477,246,25299,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,476,242,25541,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,475,278,25819,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,474,215,26034,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,473,236,26270,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,472,222,26492,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,471,256,26748,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,470,248,26996,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,469,277,27273,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,468,252,27525,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,467,253,27778,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,466,250,28028,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,465,266,28294,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,464,225,28519,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,463,237,28756,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,462,258,29014,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,461,248,29262,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,460,263,29525,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,459,230,29755,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,458,239,29994,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,457,238,30232,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,456,241,30473,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,455,242,30715,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,454,219,30934,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,453,245,31179,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,452,220,31399,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,451,266,31665,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,450,239,31904,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,449,230,32134,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,448,256,32390,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,447,251,32641,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,446,219,32860,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,445,211,33071,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,444,215,33286,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,443,245,33531,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,442,250,33781,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,441,218,33999,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,440,240,34239,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,439,243,34482,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,438,227,34709,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,437,214,34923,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,436,204,35127,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,435,214,35341,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,434,229,35570,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,433,236,35806,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,432,227,36033,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,431,189,36222,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,430,214,36436,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,429,193,36629,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,428,204,36833,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,427,230,37063,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,426,196,37259,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,425,209,37468,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,424,224,37692,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,423,190,37882,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,422,171,38053,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,421,213,38266,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,420,177,38443,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,419,219,38662,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,418,207,38869,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,417,210,39079,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,416,190,39269,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,415,185,39454,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,414,187,39641,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,413,182,39823,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,412,175,39998,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,411,212,40210,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,410,191,40401,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,409,172,40573,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,408,179,40752,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,407,163,40915,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,406,162,41077,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,405,194,41271,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,404,162,41433,https://www.shmeea.edu.cn/download/20240623/00.pdf
2024,综合,403,161,41594,https://www.shmeea.edu.cn/download/20240623/00.pdf
